"Cond_A_rep1 " "Cond_A_rep2 " "Cond_A_rep3 " "Cond_A_rep4 " "Cond_B_rep1 " "Cond_B_rep2 " "Cond_B_rep3 " "Cond_B_rep4 " "Cond_C_rep1 " "Cond_C_rep2 " "Cond_C_rep3 " "Cond_C_rep4 " "Cond_D_rep1 " "Cond_D_rep3 " "Cond_D_rep4 "
"TRINITY_GG_10118_c0_g1" 43 69 11 69 120 20 36 29 37 155 30 19 24 11 22
"TRINITY_GG_10119_c0_g1" 0 0 0 2 7 2 0 0 0 0 0 4 0 0 0
"TRINITY_GG_1011_c0_g1" 5 23 0 22 34 2 2 6 2 0 0 1 0 0 13
"TRINITY_GG_10120_c0_g1" 0 2 0 9 31 0 2 1 2 0 0 2 0 0 0
"TRINITY_GG_10121_c0_g1" 21 19 4 24 83 22 6 1 2 0 0 3 0 1 0
"TRINITY_GG_10122_c0_g1" 0 2 0 12 22 0 3 0 0 0 0 0 0 0 0
"TRINITY_GG_10123_c0_g1" 0 1 2 10 35 1 2 1 0 0 6 0 0 0 0
"TRINITY_GG_10124_c0_g1" 54 25 5 64 120 20 31 4 2 0 8 9 0 6 0
"TRINITY_GG_10125_c0_g1" 14 34 11 60 145 18 5 8 1 13 3 6 0 0 0
"TRINITY_GG_10126_c0_g1" 0 12 0 22 54 1 0 4 3 0 0 2 0 0 0
"TRINITY_GG_10126_c1_g1" 2 8 0 37 49 5 9 1 0 9 3 9 0 1 0
"TRINITY_GG_10127_c0_g1" 0 0 0 0 1 0 0 0 0 14 0 0 0 0 0
"TRINITY_GG_10128_c0_g1" 2 4 0 4 25 0 2 1 0 0 0 0 0 3 0
"TRINITY_GG_10129_c0_g1" 1 10 0 17 46 1 2 1 0 0 5 0 0 0 0
"TRINITY_GG_1012_c0_g1" 2 7 2 20 27 4 1 0 0 0 0 0 0 0 0
"TRINITY_GG_10130_c0_g1" 6 15 0 11 35 3 6 4 11 31 0 0 7 0 18
"TRINITY_GG_10131_c0_g1" 12 17 5 40 65 7 3 9 9 23 3 0 0 0 6
"TRINITY_GG_10132_c0_g1" 14 21 4 12 24 6 12 5 2 45 11 7 0 0 2
"TRINITY_GG_10133_c0_g1" 0 1 0 9 8 0 0 0 0 0 0 0 0 0 0
"TRINITY_GG_10134_c0_g1" 11 49 15 32 53 4 12 11 44 136 6 1 72 7 64
"TRINITY_GG_10135_c0_g1" 0 0 0 2 3 0 0 0 0 0 0 2 0 0 0
"TRINITY_GG_10135_c1_g1" 0 4 0 3 9 0 0 0 0 0 0 0 0 0 0
"TRINITY_GG_10136_c0_g1" 0 3 2 9 25 4 2 2 2 27 4 3 0 3 0
"TRINITY_GG_10137_c0_g1" 7 5 1 14 13 5 0 3 1 27 0 5 0 0 0
"TRINITY_GG_10138_c0_g1" 6 1 0 10 20 0 0 0 0 0 0 0 0 0 0
"TRINITY_GG_10139_c0_g1" 0 5 0 11 25 1 3 0 0 0 1 0 0 0 0
"TRINITY_GG_10139_c1_g1" 0 0 0 0 21 0 0 0 0 0 0 0 0 0 0
"TRINITY_GG_10139_c2_g1" 0 0 0 2 1 2 0 0 0 0 0 0 0 0 0
"TRINITY_GG_1013_c0_g1" 0 0 0 7 11 0 0 1 0 0 0 0 0 0 0
"TRINITY_GG_10140_c0_g1" 2 2 0 14 5 0 0 2 1 0 4 0 0 0 0
"TRINITY_GG_10141_c0_g1" 0 1 0 8 13 0 0 1 2 0 0 0 0 0 0
"TRINITY_GG_10142_c0_g1" 3 21 1 68 170 6 10 9 0 0 3 1 0 0 0
"TRINITY_GG_10143_c0_g1" 17 2 2 7 8 5 6 0 1 0 10 7 0 0 8
"TRINITY_GG_10144_c0_g1" 3 19 0 16 46 3 3 4 9 0 0 9 16 0 0
"TRINITY_GG_10145_c0_g1" 0 1 0 3 6 0 0 0 0 0 0 0 0 0 0
"TRINITY_GG_10146_c0_g1" 0 0 0 2 2 0 0 0 0 0 0 0 0 0 0
"TRINITY_GG_10147_c0_g1" 0 15 0 33 78 1 0 9 2 67 1 0 0 0 0
"TRINITY_GG_10148_c0_g1" 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0
"TRINITY_GG_10149_c0_g1" 18 109 10 161 364 18 20 36 38 192 8 4 48 18 30
"TRINITY_GG_1014_c0_g1" 0 2 0 2 4 0 0 0 0 0 0 0 0 0 0
"TRINITY_GG_10150_c0_g1" 7 7 0 12 14 1 0 4 0 32 0 2 0 0 0
"TRINITY_GG_10151_c0_g1" 0 1 0 7 6 0 0 0 0 0 0 0 0 0 0
"TRINITY_GG_10152_c0_g1" 0 5 0 4 3 0 0 2 1 0 0 0 0 0 0
"TRINITY_GG_10153_c0_g1" 0 5 0 4 2 0 1 0 0 6 0 0 0 0 0
"TRINITY_GG_10154_c0_g1" 0 14 6 44 105 6 18 1 1 0 2 0 0 0 0
"TRINITY_GG_10155_c0_g1" 0 2 0 1 2 0 0 2 1 0 0 0 0 0 0
"TRINITY_GG_10156_c0_g1" 0 8 0 6 5 0 0 0 0 6 0 0 0 0 6
"TRINITY_GG_10157_c0_g1" 3 3 0 1 11 2 1 0 0 0 0 0 0 0 0
"TRINITY_GG_10158_c0_g1" 0 1 2 16 19 5 0 0 3 5 3 0 0 0 0
"TRINITY_GG_10159_c0_g1" 2 20 1 20 29 1 6 3 7 45 4 6 0 5 8
